# Filexy
# Q Intensity Error
0.58369780	155902.62129711	4378.65895696
0.58528925	155948.27740960	4339.90695928
0.58688070	155871.52714735	4365.29526167
0.58847215	155683.84474667	4390.68356406
0.59006360	155513.06942645	4394.05801862
0.59165505	155533.37091087	4392.88372576
0.59324650	155815.27363018	4408.30618949
0.59483795	156245.34496730	4434.91477882
0.59642940	156644.21376558	4445.23409544
0.59802085	156981.39852047	4427.34406133
0.59961230	157430.83345186	4412.28881761
0.60120375	158175.92985938	4415.42421660
0.60279520	159149.76206514	4418.55961559
0.60438665	159968.51724579	4448.59948301
0.60597810	160174.05164443	4481.50765379
0.60756955	159635.76527692	4461.88608676
0.60916100	158712.61912403	4416.69114155
0.61075245	157923.83153534	4395.16466767
0.61234390	157464.90822660	4403.57323561
0.61393535	157160.56744472	4408.15020159
0.61552680	156868.67340973	4398.36506223
0.61711825	156731.07634851	4388.57992288
0.61870970	156947.47665283	4384.86559675
0.62030115	157462.14433768	4381.27687714
0.62189260	158001.24184457	4376.86358460
0.62348405	158338.25842167	4372.17385938
0.62507550	158432.05274092	4387.84826617
0.62666695	158382.07400244	4422.45633516
0.62825840	158372.29595373	4440.83526337
0.62984985	158644.35010568	4419.00378407
0.63144130	159383.77274129	4397.33300903
0.63303275	160528.59495460	4378.32222872
0.63462420	161720.47913327	4359.31144840
0.63621565	162517.95840749	4375.85961102
0.63780710	162673.30396274	4399.87377557
0.63939855	162222.20563933	4407.25744593
0.64099000	161393.43770346	4403.37062061
0.64258145	160497.58691754	4399.58576421
0.64417290	159854.31711942	4395.97776780
0.64576435	159706.27402339	4395.73477328
0.64735580	160111.11031432	4416.97358355
0.64894725	160898.88180371	4438.21239383
0.65053870	161762.11018987	4397.20177361
0.65213015	162431.97293664	4349.67471860
0.65372160	162824.52854629	4358.42988751
0.65531305	163053.40539670	4394.26906290
0.65690450	163294.58451396	4413.75037736
0.65849595	163633.67327286	4412.83730767
0.66008740	164056.04300266	4412.35391268
0.66167885	164544.40645036	4413.43817271
0.66327030	165085.83719676	4414.52243275
0.66486175	165563.97827934	4393.68522850
0.66645320	165783.23761195	4372.51961332
0.66804465	165723.19111322	4385.70185463
0.66963610	165689.39679421	4410.00378021
0.67122755	166051.72090787	4411.78097481
0.67281900	166831.17603045	4393.23704715
0.67441045	167653.93689692	4374.52025059
0.67600190	168121.35185368	4355.39245612
0.67759335	168152.32543989	4338.80747555
0.67918480	167977.17650070	4357.90716247
0.68077625	167880.94487493	4377.00684938
0.68236770	167974.84030317	4386.48553625
0.68395915	168182.63875678	4394.09108569
0.68555060	168409.56986751	4398.04959657
0.68714205	168644.80715234	4399.65311967
0.68873350	168816.16720837	4400.74744951
0.69032495	168618.60467146	4401.00504582
0.69191640	167715.79865109	4401.47161768
0.69350785	166222.23192890	4403.13094269
0.69509930	164831.45629159	4404.79026770
0.69669075	164303.31391952	4394.92475388
0.69828220	164859.03628074	4384.05619029
0.69987365	166111.26778046	4393.60841592
0.70146510	167462.75296425	4412.29806622
0.70305655	168511.01106329	4414.63866161
0.70464800	169199.60037403	4397.93160493
0.70623945	169735.08557617	4385.07014178
0.70783090	170386.21046478	4384.86901803
0.70942235	171287.14272169	4384.66130689
0.71101380	172342.37468664	4382.87896136
0.71260525	173287.35086155	4381.09661583
0.71419670	173872.41189658	4389.12577213
0.71578815	174033.29274517	4399.99638885
0.71737960	173918.85733301	4403.43624623
0.71897105	173776.11247419	4400.71693680
0.72056250	173792.38037961	4406.21273018
0.72215395	174008.73745323	4429.30876977
0.72374540	174370.38306660	4448.40040538
0.72533685	174849.28716008	4426.87830652
0.72692830	175472.02762714	4405.35620765
0.72851975	176212.97427341	4112.25547279
0.73011120	176943.83236053	3775.44484572
0.73170265	177576.30991407	3645.79897084
0.73329410	178218.83292286	3636.22965122
0.73488555	179092.20844821	3639.92100635
0.73647700	180270.06854258	3663.10615024
0.73806845	181546.82515837	3676.27641302
0.73965990	182555.82061227	3642.79246342
0.74125135	182978.82979700	3609.30851382
0.74284280	182684.30430692	3617.57603721
0.74443425	181788.34805137	3628.10177220
0.74602570	180657.75451126	3634.26051961
0.74761715	179785.23198360	3638.72721257
0.74920860	179514.19737909	3640.99237278
0.75080005	179817.97243711	3640.99237278
0.75239150	180392.92149880	3640.76781241
0.75398295	180988.56844392	3639.92076778
0.75557440	181595.66273412	3639.18296948
0.75716585	182316.62369780	3641.25450937
0.75875730	183152.70676560	3643.32604927
0.76034875	183968.88056357	3653.57175434
0.76194020	184604.22652044	3665.73684893
0.76353165	184965.14753274	3668.58750674
0.76512310	185058.10912206	3664.75784488
0.76671455	185003.33833668	3658.93155373
0.76830600	185006.18398756	3649.47654102
0.76989745	185224.53678923	3642.64009749
0.77148890	185608.56487279	3653.70365648
0.77308035	185925.36817661	3664.76721548
0.77467180	186012.06725678	3660.14998651
0.77626325	185982.57220173	3653.79804719
0.77785470	186146.57998969	3667.89117290
0.77944615	186765.15864795	3691.90648831
0.78103760	187918.17689402	3699.36556457
0.78262905	189543.67446716	3686.27773582
0.78422050	191510.73902544	3765.59229686
0.78581195	193622.26342936	4173.89823602
0.78740340	195573.31798514	4582.20417518
0.78899485	196971.20125632	4577.56355358
0.79058630	197507.26367452	4569.77236466
0.79217775	197444.33955488	4550.88821918
0.79376920	197231.97193656	4528.60917545
0.79536065	197389.61444325	4528.37942510
0.79695210	198074.00261018	4547.00775831
0.79854355	199141.56644536	4553.20684721
0.80013500	200395.68152766	4532.05374957
0.80172645	201713.10446491	4513.03165061
0.80331790	203028.23144510	4516.66751468
0.80490935	204322.09466921	4520.30337875
0.80650080	205621.95431550	4542.37646461
0.80809225	206933.92425987	4567.46109813
0.80968370	207684.37113660	4564.54395610
0.81127515	208441.06081322	4545.41401690
0.81286660	209203.89764243	4541.19583546
0.81445805	209972.78404985	4558.69225540
0.81604950	210747.62073671	4574.42087367
0.81764095	211528.30679568	4582.15272343
0.81923240	212314.73999452	4589.88457320
0.82082385	213106.81749791	4588.03747677
0.82241530	213904.43597130	4585.73957897
0.82400675	214707.49146764	4588.91391587
0.82559820	215515.88030683	4594.12081191
0.82718965	216329.49938277	4603.50424755
0.82878110	217148.24638666	4617.00828119
0.83037255	217972.02015265	4626.42389912
0.83196400	218800.72090370	4625.20465893
0.83355545	219634.25053427	4624.38122942
0.83514690	220472.51295967	4630.76137310
0.83673835	221315.41420768	4637.14151678
0.83832980	222162.86257240	4642.06746679
0.83992125	223014.76936144	4646.68834653
0.84151270	223871.04897531	4647.80147888
0.84310415	224731.61893670	4646.58778371
0.84469560	225596.40002968	4649.70010688
0.84628705	226465.31657649	4659.99457213
0.84787850	227338.29673256	4671.09984464
0.84946995	228215.27264665	4686.77416908
0.85106140	229096.18051533	4702.44849351
0.85265285	229980.96061402	4718.78316937
0.85424430	230869.55732334	4735.17090807
0.85583575	231761.91932123	4731.33203394
0.85742720	232657.99966529	4718.85091443
0.85901865	233557.75593714	4725.25022834
0.86061010	234461.15026195	4752.45485071
0.86220155	235368.14891018	4778.86682019
0.86379300	236278.72229695	4802.91303635
0.86538445	237192.84526787	4825.94115830
0.86697590	238110.49722691	4811.25330737
0.86856735	239031.66181293	4796.56545643
0.87015880	239956.32653330	4805.40841295
0.87175025	240884.48270483	4820.07159583
0.87334170	241816.12576743	4847.61129430
0.87493315	242751.25492354	4884.58172565
0.87652460	243689.87277343	4916.90084060
0.87811605	244631.98529941	4940.68953274
0.87970750	245577.60170553	4965.07157112
0.88129895	246526.73419850	4993.47416375
0.88289040	247479.39774594	5021.87675638
0.88448185	248435.60978410	5038.36855179
0.88607330	249395.38998526	5053.60188409
0.88766475	250358.76064842	5065.92816772
0.88925620	251325.74561161	5076.88885262
0.89084765	252296.36952473	5096.13777076
0.89243910	253270.65867967	5125.25692042
0.89403055	254248.64063829	5153.49759728
0.89562200	255230.34352865	5178.83998079
0.89721345	256215.79573772	5203.69214533
0.89880490	257205.02569005	5173.74331879
0.90039635	258198.06142663	5143.79449226
0.90198780	259194.93049338	5129.75036758
0.90357925	260195.65952631	5120.05611846
0.90517070	261200.27376964	5105.28126483
0.90676215	262208.79704103	5086.54229503
0.90835360	263221.25126322	5071.84018957
0.90994505	264237.65597493	5065.03373790
0.91153650	265258.02805117	5053.23822320
0.91312795	266282.38148358	5003.04938507
0.91471940	267310.72705359	4952.86054694
0.91631085	268343.07186593	4959.75966003
0.91790230	269379.41884348	4973.58444859
0.91949375	270419.76658520	4959.26477391
0.92108520	271464.10927580	4931.00311096
0.92267665	272512.43593042	4737.16772205
0.92426810	273564.72997754	4337.46215420
0.92585955	274620.96926260	4025.54633437
0.92745100	275681.12574142	4019.70915409
0.92904245	276745.16509597	4013.87153311
0.93063390	277813.04616838	4004.84637600
0.93222535	278884.72057718	3995.82121889
0.93381680	279960.13236273	4002.43348706
0.93540825	281039.21837715	4013.52081264
0.93699970	282121.90721169	4026.62389839
0.93859115	283208.11934779	4041.34344944
0.94018260	284297.76665193	4049.98746077
0.94177405	285390.75200722	4046.43722801
0.94336550	286486.96912175	4041.24479384
0.94495695	287586.30247212	4022.79868513
0.94654840	288688.62710696	4004.35257642
0.94813985	289793.80780309	4023.64907265
0.94973130	290901.69888176	4047.70341935
0.95132275	292012.14461527	4059.75759027
0.95291420	293124.97871929	4065.79287808
0.95450565	294240.02411344	4071.78967080
0.95609710	295357.09278717	4077.73825871
0.95768855	296475.98558724	4080.96295546
0.95928000	297596.49199222	4074.65002675
0.96087145	298718.39003199	4068.34392651
0.96246290	299841.44621995	4078.49642355
0.96405435	300965.41535471	4088.64892059
0.96564580	302090.04057687	4082.28382134
0.96723725	303215.05330817	4071.22709090
0.96882870	304340.17306746	4312.66216020
0.97042015	305465.10750117	4754.68086712
0.97201160	306589.55239949	5043.66367236
0.97360305	307713.19169193	5030.07592596
0.97519450	308835.69750291	5021.78844748
0.97678595	309956.73030855	5054.44329406
0.97837740	311075.93901654	5087.09814064
0.97996885	312192.96097658	5081.94755277
0.98156030	313307.42210143	5072.28897461
0.98315175	314418.93721602	5062.24379243
0.98474320	315527.11027076	5052.01026849
0.98633465	316631.53441216	5062.61439009
0.98792610	317731.79216662	5098.53352641
0.98951755	318827.45582218	5122.50269326
0.99110900	319918.08787049	5106.62061768
0.99270045	321003.24126136	5090.83191535
0.99429190	322082.45966924	5084.28393802
0.99588335	323155.27801053	5077.73596069
0.99747480	324221.22271795	5083.72676971
0.99906625	325279.81231691	5093.06211340
1.00065770	326330.55779453	5120.01557039
1.00224915	327372.96300577	5160.31506292
1.00384060	328406.52534910	5186.77776290
1.00543205	329430.73647035	5187.39126862
1.00702350	330445.08272636	5183.29286547
1.00861495	331449.04559399	5147.22143713
1.01020640	332442.10233393	5111.15000879
1.01179785	333423.72682764	5139.90417571
1.01338930	334393.39016275	5175.19875011
1.01498075	335350.56126750	5185.15677895
1.01657220	336294.70764750	5183.64556490
1.01816365	337225.29609914	5182.16708018
1.01975510	338141.79346223	5180.72571983
1.02134655	339043.66738216	5187.99897186
1.02293800	339930.38702042	5221.58266364
1.02452945	340801.42379638	5253.00779067
1.02612090	341656.25240361	5212.69929390
1.02771235	342494.35162482	5172.39079713
1.02930380	343315.20485830	5183.93578557
1.03089525	344118.30099835	5207.66552216
1.03248670	344903.13539493	5229.60869066
1.03407815	345669.21065840	5250.31226175
1.03566960	346416.03745866	5259.88854330
1.03726105	347143.13536451	5250.61018810
1.03885250	347850.03363940	5246.17774365
1.04044395	348536.27210246	5268.77516206
1.04203540	349201.40191923	5291.37258047
1.04362685	349844.98638980	5267.08706707
1.04521830	350466.60192500	5239.43709893
1.04680975	351065.83849608	5240.82185262
1.04840120	351642.30037351	5253.82657490
1.04999265	352195.60708114	5261.21854778
1.05158410	352725.39421663	5262.89448135
1.05317555	353231.31403944	5269.62325294
1.05476700	353713.03606399	5289.55172659
1.05635845	354170.24770878	5307.92650694
1.05794990	354602.65506086	5301.22466063
1.05954135	355009.98349557	5294.52281432
1.06113280	355391.97800881	5294.92731622
1.06272425	355748.40369741	5296.68558544
1.06431570	356079.04647241	5281.22958076
1.06590715	356383.71371215	5255.30120715
1.06749860	356662.23402999	5253.33492405
1.06909005	356914.45810497	5286.76997285
1.07068150	357140.25907606	5314.66439901
1.07227295	357339.53241550	5318.25876320
1.07386440	357512.19610799	5321.85312739
1.07545585	357658.19126093	5303.21910496
1.07704730	357777.48222728	5283.84603167
1.07863875	357870.05630327	5275.79794668
1.08023020	357935.92370615	5271.52280229
1.08182165	357975.11768738	5276.14493394
1.08341310	357987.69449489	5288.57803532
1.08500455	357973.73307678	5293.89464515
1.08659600	357933.33509945	5283.73901050
1.08818745	357866.62480865	5274.92289228
1.08977890	357773.74818441	5278.47552987
1.09137035	357654.87279789	5282.02816745
1.09296180	357510.18732359	5272.64313072
1.09455325	357339.90102820	5261.50240590
1.09614470	357144.24332951	5256.71619990
1.09773615	356923.46320018	5255.15362590
1.09932760	356677.82845342	5262.41428319
1.10091905	356407.62505216	5280.61265298
1.10251050	356113.15649023	5293.17719213
1.10410195	355794.74269809	5286.84757655
1.10569340	355452.71931132	5280.54680575
1.10728485	355087.43689120	5276.43375356
1.10887630	354699.25974989	5272.32070137
1.11046775	354288.56529741	5247.09582761
1.11205920	353855.74308238	5216.47578274
1.11365065	353401.19362327	5205.03764179
1.11524210	352925.32738601	5207.48701476
1.11683355	352428.56377471	5064.42450061
1.11842500	351911.32989460	4666.86887693
1.12001645	351374.05948747	4325.63798562
1.12160790	350817.19201490	4309.61805308
1.12319935	350241.17130696	4293.59812053
1.12479080	349646.44475374	4301.15606733
1.12638225	349033.46228397	4310.44472099
1.12797370	348402.67498126	4292.16782888
1.12956515	347754.53403931	4262.94298212
1.13115660	347089.48980047	4251.15774284
1.13274805	346407.99069796	4256.81276855
1.13433950	345710.48223643	4257.04307182
1.13593095	344997.40619657	4243.62305275
1.13752240	344269.19973993	4232.61932317
1.13911385	343526.29423372	4254.26271174
1.14070530	342769.11439074	4275.90610030
1.14229675	341998.07776097	4256.35733550
1.14388820	341213.59400807	4229.74262282
1.14547965	340416.06400154	4206.40586264
1.14707110	339605.87914574	4184.92594745
1.14866255	338783.42090601	4177.33550348
1.15025400	337949.06029744	4188.66701061
1.15184545	337103.15737358	4198.39951505
1.15343690	336246.06099138	4202.05784401
1.15502835	335378.10855779	4205.71617297
1.15661980	334499.62543009	4636.62199627
1.15821125	333610.92480772	5070.27838047
1.15980270	332712.30775224	5156.69267899
1.16139415	331804.06305871	5144.56681871
1.16298560	330886.46726442	5136.17838181
1.16457705	329959.78467124	5130.67397859
1.16616850	329024.26750937	5130.54837103
1.16775995	328080.15620156	5140.40885212
1.16935140	327127.67959064	5145.09363392
1.17094285	326167.05513813	5116.85222469
1.17253430	325198.48943409	5088.61081546
1.17412575	324222.17842243	5102.64987345
1.17571720	323238.30777918	5120.27852412
1.17730865	322247.05370080	5112.51827415
1.17890010	321248.58346689	5094.27649823
1.18049155	320243.05581641	5096.73049197
1.18208300	319230.62140485	5120.38438814
1.18367445	318211.42362337	5128.98984827
1.18526590	317185.59955020	5098.95884523
1.18685735	316153.28039363	5071.32482072
1.18844880	315114.59208256	5077.18647364
1.19004025	314069.65601312	5083.04812657
1.19163170	313018.58987258	5101.57602086
1.19322315	311961.50825310	5122.27980332
1.19481460	310898.52345488	5129.80772516
1.19640605	309829.74622858	5129.92911573
1.19799750	308755.28652034	5135.96326093
1.19958895	307675.25414119	5149.93020473
1.20118040	306589.75937189	5168.96980946
1.20277185	305498.91364638	5206.63036157
1.20436330	304402.83024986	5244.27359362
1.20595475	303301.62503606	5268.35581101
1.20754620	302195.41695542	5292.43802841
1.20913765	301084.32847566	5327.33603242
1.21072910	299968.48627539	5365.13328738
1.21232055	298848.02186562	5408.57634812
1.21391200	297723.07183581	5456.17401495
1.21550345	296593.77835157	5505.89975673
1.21709490	295460.28963512	5559.34860938
1.21868635	294322.76028501	5609.85949017
1.22027780	293181.35155664	5643.91139065
1.22186925	292036.23163994	5677.96329114
1.22346070	290887.57578823	5722.41694564
1.22505215	289735.56646017	5767.54196609
1.22664360	288580.39392242	5768.05794168
1.22823505	287422.25613305	5751.85886767
1.22982650	286261.35862688	5749.16002373
1.23141795	285097.91443406	5759.14293992
1.23300940	283932.14432141	5755.63429651
1.23460085	282764.27684163	5721.23425696
1.23619230	281594.54811534	5684.42769124
1.23778375	280423.20163038	5624.00423610
1.23937520	279250.48802419	5563.58078095
1.24096665	278076.66489523	5522.05343319
1.24255810	276901.99677306	5483.07550888
1.24414955	275726.75506286	5424.41875410
1.24574100	274551.21707430	5356.06581828
1.24733245	273375.66600244	5291.08296373
1.24892390	272200.39070117	5230.07452064
1.25051535	271025.68513301	5172.38577795
1.25210680	269851.84813214	5124.76592380
1.25369825	268679.18284815	5076.72700546
1.25528970	267507.99628237	5017.83971243
1.25688115	266338.59893045	4958.95241940
1.25847260	265171.30437333	4952.02792971
1.26006405	264006.42860687	4956.00549259
1.26165550	262844.28969297	4939.57774051
1.26324695	261685.20682694	4910.43644065
1.26483840	260529.49964103	4888.73532377
1.26642985	259377.48884209	4877.92807342
1.26802130	258229.49525048	4868.70380388
1.26961275	257085.83846632	4865.98710144
1.27120420	255946.83680531	4863.27039901
1.27279565	254812.80668289	4866.16179431
1.27438710	253684.06208459	4869.13481096
1.27597855	252560.91394506	4867.01712857
1.27757000	251443.66981690	4863.42823812
1.27916145	250332.63334859	4847.52513118
1.28075290	249228.10336279	4822.18352150
1.28234435	248130.37344609	4795.01887493
1.28393580	247039.73159863	4764.56426091
1.28552725	245956.45970251	4737.50838036
1.28711870	244880.83294313	4730.15003167
1.28871015	243813.11929945	4722.79168298
1.29030160	242753.57911561	4681.09668911
1.29189305	241702.46467740	4637.12891827
1.29348450	240660.01971671	4625.63850625
1.29507595	239626.47911607	4626.23193749
1.29666740	238602.06860513	4630.03088553
1.29825885	237587.00407610	4636.78999403
1.29985030	236581.49132951	4631.00681773
1.30144175	235585.72589186	4597.45243451
1.30303320	234599.89273011	4568.68579878
1.30462465	233624.16592666	4581.84218503
1.30621610	232658.70839618	4594.99857129
1.30780755	231703.67170115	4295.44747352
1.30939900	230759.19596730	3958.83240371
1.31099045	229825.40960547	3840.62849387
1.31258190	228902.42935424	3822.52386159
1.31417335	227990.36022158	3807.95316838
1.31576480	227089.29520856	3797.24835891
1.31735625	226199.31551311	3786.63564004
1.31894770	225320.49035462	3776.27244071
1.32053915	224452.87688728	3764.82052614
1.32213060	223596.52044511	3736.82235613
1.32372205	222751.45485150	3708.82418611
1.32531350	221917.70232924	3720.82811083
1.32690495	221095.27379455	3739.66764096
1.32849640	220284.16920748	3758.11091273
1.33008785	219484.37729941	3776.33754853
1.33167930	218695.87607952	3780.47869655
1.33327075	217918.63312752	3766.63249209
1.33486220	217152.60582498	3755.57283256
1.33645365	216397.74177068	3753.73910724
1.33804510	215653.97913851	3751.82631325
1.33963655	214921.24697602	3746.82057328
1.34122800	214199.46577159	3741.81483331
1.34281945	213488.54794567	3734.34726129
1.34441090	212788.39777790	3726.33209441
1.34600235	212098.91201659	3729.88072259
1.34759380	211419.98057480	3740.78176495
1.34918525	210751.48696945	3904.64910232
1.35077670	210093.30864232	4293.47176253
1.35236815	209445.31743400	4604.58762691
1.35395960	208807.38015865	4601.65155127
1.35555105	208179.35887777	4598.71547563
1.35714250	207561.11187399	4618.14450936
1.35873395	206952.49387277	4637.75131377
1.36032540	206353.35635472	4622.75808711
1.36191685	205763.54801892	4598.34661772
1.36350830	205182.91550124	4584.06220703
1.36509975	204611.30387926	4577.10742017
1.36669120	204048.55706524	4569.35022616
1.36828265	203494.51800901	4560.25211797
1.36987410	202949.02933663	4556.29123544
1.37146555	202411.93402924	4577.62996046
1.37305700	201883.07545460	4598.96868548
1.37464845	201362.29764722	4599.05707683
1.37623990	200849.44590109	4598.33725304
1.37783135	200344.36716896	4586.86493134
1.37942280	199846.91036190	4571.96164592
1.38101425	199356.92668776	4561.39968335
1.38260570	198874.26984764	4554.34681862
1.38419715	198398.79622995	4552.77175923
1.38578860	197930.36526542	4561.45643522
1.38738005	197468.83961209	4565.45325763
1.38897150	197014.08526990	4541.42655303
1.39056295	196565.97183159	4517.39984844
1.39215440	196124.37232850	4523.54181115
1.39374585	195689.16407392	4531.65353897
1.39533730	195260.22888844	4538.40599349
1.39692875	194837.45213316	4544.66655663
1.39852020	194420.72285749	4547.93057909
1.40011165	194009.93426426	4548.53743599
1.40170310	193604.98397929	4543.51556657
1.40329455	193205.77396528	4526.85197444
1.40488600	192812.21013241	4511.35385586
1.40647745	192424.20233161	4504.24464927
1.40806890	192041.66449431	4497.13544268
1.40966035	191664.51459761	4511.18304224
1.41125180	191292.67430528	4527.11496283
1.41284325	190926.06902464	4543.78094262
1.41443470	190564.62780832	4560.74005812
1.41602615	190208.28302540	4561.49578556
1.41761760	189856.97022172	4546.75816217
1.41920905	189510.62820589	4533.98567041
1.42080050	189169.19888698	4525.62947197
1.42239195	188832.62683287	4517.09578587
1.42398340	188500.85937256	4507.04697745
1.42557485	188173.84613704	4496.99816903
1.42716630	187851.53898975	4508.43711688
1.42875775	187533.89184153	4522.21211347
1.43034920	187220.86037138	4495.97608214
1.43194065	186912.40197021	4452.52697392
1.43353210	186608.47545286	4447.10037641
1.43512355	186309.04090620	4480.21345539
1.43671500	186014.05967874	4506.47362341
1.43830645	185723.49415465	4516.29508879
1.43989790	185437.30685988	4523.96212364
1.44148935	185155.46123477	4510.36372248
1.44308080	184877.92097861	4496.76532131
1.44467225	184604.64999217	4498.24714101
1.44626370	184335.61222349	4501.59413023
1.44785515	184070.77152228	4493.36073605
1.44944660	183810.09150349	4479.87688557
1.45103805	183553.53542064	4480.22483489
1.45262950	183301.06604938	4495.18216144
1.45422095	183052.64558166	4503.85008253
1.45581240	182808.23553086	4496.72309363
1.45740385	182567.79664818	4489.52697126
1.45899530	182331.28885051	4481.57125033
1.46058675	182098.67115996	4473.61552940
1.46217820	181869.90165508	4478.23105402
1.46376965	181644.93743396	4484.52467871
1.46536110	181423.73458899	4494.81652043
1.46695255	181206.24819345	4506.97938698
1.46854400	180992.43229960	4497.22078957
1.47013545	180782.23994819	4463.74942439
1.47172690	180575.62318923	4444.55684976
